,Date,Open,High,Low,Close,Volume,Volume MA,Daily_Returns
6706,1521590400,1.224795,1.22569,1.22464,1.225655,2373,7123.0,0.0008288149986934723
6707,1521601200,1.225685,1.2267,1.22563,1.226325,1854,6694.45,0.000546646486980551
6708,1521612000,1.22619,1.22737,1.22606,1.227055,3092,5518.25,0.0005952744990112002
6709,1521615600,1.227055,1.2282,1.22678,1.22786,6318,5490.15,0.0006560423126917847
6710,1521619200,1.22786,1.22908,1.22748,1.22798,8643,5242.65,9.77310116789809e-05
6711,1521622800,1.22798,1.22836,1.2272,1.227905,10419,5012.35,-6.107591328852191e-05
6712,1521626400,1.227905,1.22865,1.2275,1.228245,8729,4785.3,0.00027689438515188236
6713,1521630000,1.228245,1.22848,1.22644,1.22748,12753,4752.85,-0.000622839905719208
6714,1521633600,1.22748,1.22856,1.22692,1.22848,13759,4834.85,0.0008146772248835976
6715,1521637200,1.22848,1.2296,1.22806,1.228925,11993,5105.15,0.0003622362594426498
6716,1521640800,1.228925,1.2291,1.22794,1.228785,9937,5375.25,-0.00011392070305349389
6717,1521644400,1.228785,1.22942,1.22662,1.22685,12530,5793.75,-0.0015747262539825835
6718,1521648000,1.22685,1.22691,1.2257,1.22621,9805,6159.1,-0.0005216611647715919
6719,1521651600,1.22621,1.22844,1.2259,1.227915,7640,6511.2,0.0013904632974777176
6720,1521655200,1.227915,1.23321,1.2251,1.233,48223,8880.5,0.0041411661230623675
6721,1521658800,1.233,1.23482,1.23235,1.234545,20788,9872.85,0.0012530413625302383
6722,1521673200,1.23425,1.23496,1.23413,1.23463,1744,9731.25,6.885127719113981e-05
6723,1521680400,1.23684,1.23696,1.23618,1.236465,3979,10034.4,0.0014862752403554946
6724,1521691200,1.236375,1.23655,1.23598,1.236045,1438,9459.15,-0.0003396780337493466
6725,1521698400,1.234585,1.23583,1.2342,1.23529,4528,8882.3,-0.000610819185385747
6726,1521702000,1.23529,1.23886,1.23517,1.23733,12148,8852.05,0.0016514340762088242
6727,1521705600,1.23733,1.23749,1.23514,1.23567,12615,8794.85,-0.0013415984418061466
6728,1521709200,1.23567,1.23598,1.23294,1.233405,14174,8903.9,-0.0018330136686979248
6729,1521712800,1.233405,1.23354,1.2308,1.231785,10436,8928.85,-0.0013134371921632582
6730,1521716400,1.231785,1.23262,1.23106,1.23237,9266,8765.65,0.0004749205421401559
6731,1521720000,1.23237,1.23318,1.23065,1.231365,22095,9380.15,-0.0008155018379220058
6732,1521723600,1.231365,1.2324,1.23038,1.232195,19530,9974.65,0.0006740487182921306
6733,1521727200,1.232195,1.23259,1.2301,1.2309,16856,8406.3,-0.0010509700169208935
6734,1521730800,1.2309,1.23121,1.22958,1.23102,16980,8215.9,9.74896417254012e-05
6735,1521734400,1.23102,1.23187,1.22853,1.23068,21999,9149.05,-0.0002761937255284508
6736,1521738000,1.23068,1.23112,1.22922,1.230275,10228,9618.85,-0.00032908635876105485
6737,1521741600,1.230275,1.2315,1.23,1.230605,7517,9941.4,0.0002682327121983352
6738,1521745200,1.230605,1.23226,1.23054,1.231815,10359,10372.15,0.0009832562032496828
6739,1521756000,1.230605,1.23232,1.2306,1.23204,2743,10150.95,0.00018265729837674272
6740,1521763200,1.232395,1.23414,1.23193,1.233705,5618,10386.5,0.0013514171617805548
6741,1521770400,1.232915,1.23416,1.23268,1.233315,3888,10396.3,-0.0003161209527400288
6742,1521784800,1.233165,1.23475,1.233165,1.2345,5991,8500.7,0.0009608250933459406
6743,1521788400,1.2345,1.23488,1.23168,1.232205,11070,8590.9,-0.0018590522478735272
6744,1521792000,1.232205,1.2341,1.23198,1.23362,13007,8136.5,0.0011483478804257263
6745,1521795600,1.23362,1.23404,1.23199,1.23242,9434,7631.7,-0.0009727468750505563
6746,1521799200,1.23242,1.2334,1.23236,1.233085,6785,7128.15,0.0005395887765533569
6747,1521802800,1.233085,1.23462,1.23276,1.23446,9814,6769.85,0.0011150893896203495
6748,1521806400,1.23446,1.236,1.2334,1.233785,15226,6431.2,-0.0005467977901268961
6749,1521810000,1.233785,1.23466,1.2323,1.233645,13498,6594.7,-0.00011347195824218392
6750,1521813600,1.233645,1.2355,1.23352,1.233735,17917,7114.7,7.295453716427147e-05
6751,1521817200,1.233735,1.23628,1.2335,1.23587,17415,7467.5,0.0017305174936270706
6752,1521820800,1.23587,1.23668,1.23492,1.236235,12753,7927.4,0.00029533850647722737
6753,1521824400,1.236235,1.23686,1.23555,1.23617,9161,8314.05,-5.2578999947372473e-05
6754,1521828000,1.23617,1.23737,1.23558,1.23678,7817,8567.75,0.0004934596374284173
6755,1521831600,1.23678,1.23708,1.23602,1.236545,10499,8964.1,-0.0001900095409046454
6756,1522018800,1.236735,1.23675,1.23532,1.235435,1673,8522.75,-0.0008976624384878784
6757,1522026000,1.23697,1.23718,1.2364,1.236995,2921,8707.85,0.0012627131334308483
6758,1522036800,1.23731,1.23766,1.23714,1.23732,1573,7510.85,0.00026273347911676126
6759,1522044000,1.23661,1.23704,1.23616,1.23618,7021,7175.2,-0.0009213461351953445
6760,1522047600,1.23618,1.23937,1.23588,1.238285,11860,7277.5,0.0017028264492227052
6761,1522051200,1.238285,1.23986,1.23742,1.23923,7787,6905.55,0.0007631522630089371
6762,1522054800,1.23923,1.24168,1.23917,1.240575,9650,6713.15,0.0010853513875550558
6763,1522058400,1.240575,1.24128,1.23986,1.240335,7674,6201.0,-0.00019345867843545417
6764,1522062000,1.240335,1.2417,1.240335,1.240705,7804,5720.45,0.00029830650590367824
6765,1522065600,1.240705,1.2413,1.24001,1.24008,11128,5639.2,-0.0005037458541715667
6766,1522069200,1.24008,1.24396,1.23979,1.24365,18447,6103.5,0.002878846526030543
6767,1522072800,1.24365,1.24492,1.24331,1.24415,16894,6557.35,0.0004020423752664204
6768,1522076400,1.24415,1.2447,1.2437,1.244035,15185,6791.65,-9.24325844955387e-05
6769,1522080000,1.244035,1.24512,1.24369,1.24441,9371,7075.3,0.000301438464351822
6770,1522083600,1.24441,1.24564,1.24416,1.245255,8535,7485.4,0.0006790366519073832
6771,1522087200,1.245255,1.24619,1.2452,1.24551,6838,7784.1,0.00020477733476265136
6772,1522090800,1.24551,1.24568,1.24496,1.24522,7377,8069.3,-0.00023283634816251286
6773,1522105200,1.245235,1.24577,1.24484,1.24572,1468,7780.75,0.00040153547164356596
6774,1522112400,1.24494,1.245325,1.24423,1.244335,4115,7985.3,-0.001111806826574191
6775,1522123200,1.245165,1.24549,1.24484,1.244945,1767,7004.15,0.0004902216846749408
6776,1522130400,1.24486,1.24766,1.24463,1.246565,9146,6697.8,0.0013012623047603533
6777,1522134000,1.246565,1.24744,1.24584,1.246555,11864,6900.8,-8.02204457839295e-06
6778,1522137600,1.246555,1.24661,1.2426,1.24303,12081,6948.45,-0.002827793398606615
6779,1522141200,1.24303,1.2431,1.24098,1.241425,9439,6498.05,-0.0012911997296928268
6780,1522144800,1.241425,1.24202,1.24049,1.24068,6946,6000.65,-0.0006001168012566005
6781,1522148400,1.24068,1.24077,1.23896,1.23915,12415,5862.15,-0.0012331946996808618
6782,1522152000,1.23915,1.23918,1.23719,1.238685,18731,6330.15,-0.0003752572327805348
6783,1522155600,1.238685,1.2399,1.23775,1.2391,15089,6657.85,0.00033503271614665486
6784,1522159200,1.2391,1.24095,1.23896,1.239365,18319,7231.9,0.0002138649019449712
6785,1522162800,1.239365,1.24134,1.23893,1.24087,11923,7459.2,0.0012143315326800241
6786,1522166400,1.24087,1.24162,1.24064,1.24138,8354,7773.35,0.00041100195830345854
6787,1522170000,1.24138,1.2415,1.2404,1.240925,7743,8083.15,-0.00036652757415123194
6788,1522173600,1.240925,1.2412,1.24002,1.24006,6262,8351.25,-0.000697060660394544
6789,1522177200,1.24006,1.2406,1.23946,1.239655,10744,8815.05,-0.000326597100140269
6790,1522188000,1.240575,1.24089,1.24018,1.240615,1022,8540.35,0.000774409008958088
6791,1522198800,1.241315,1.24196,1.24092,1.24156,3468,8661.15,0.0007617189861479634
6792,1522209600,1.24213,1.24213,1.2407,1.240795,2285,7323.75,-0.0006161603144430039
6793,1522216800,1.24068,1.24068,1.23833,1.23935,9675,7139.05,-0.0011645759372016506
6794,1522220400,1.23935,1.24022,1.23768,1.239855,13429,7189.75,0.00040747165853072254
6795,1522224000,1.239855,1.24089,1.23961,1.239735,9997,6753.05,-9.678551120884116e-05
6796,1522227600,1.239735,1.23982,1.23836,1.23918,9932,6495.2,-0.00044767631792286267
6797,1522231200,1.23918,1.23988,1.23868,1.23917,7513,5954.9,-8.069852644343456e-06
6798,1522234800,1.23917,1.24054,1.23887,1.240395,9162,5816.85,0.0009885649265233276
6799,1522238400,1.240395,1.24086,1.2377,1.23828,13850,6091.65,-0.0017051020037970321
6800,1522242000,1.23828,1.23842,1.23348,1.2343,20624,6735.7,-0.0032141357366670675
6801,1522245600,1.2343,1.2352,1.23376,1.23516,17644,7304.8,0.0006967511950093375
6802,1522249200,1.23516,1.23604,1.23426,1.23499,14905,7512.85,-0.00013763399073807303
6803,1522252800,1.23499,1.23529,1.2338,1.23458,8770,7860.8,-0.0003319864938178263
6804,1522256400,1.23458,1.23515,1.23138,1.231715,11878,8308.0,-0.0023206272578529807
6805,1522260000,1.231715,1.23189,1.23008,1.23132,8586,8686.2,-0.00032069106895660227
6806,1522263600,1.23132,1.23151,1.22998,1.230085,7066,8970.2,-0.001002988662573423
6807,1522278000,1.231005,1.23134,1.23051,1.23123,1400,8705.55,0.0009308299832937461
6808,1522285200,1.23128,1.23245,1.23122,1.23177,4345,8851.5,0.0004385858044393398
6809,1522296000,1.23279,1.2331,1.23261,1.23305,2228,7523.45,0.0010391550370605351
6810,1522303200,1.233335,1.233335,1.23038,1.230845,9325,7236.65,-0.001788248651717339
6811,1522306800,1.230845,1.23178,1.22952,1.230845,12103,7383.7,0.0
6812,1522310400,1.230845,1.2318,1.23002,1.230725,7975,7089.95,-9.749399802561065e-05
6813,1522314000,1.230725,1.23163,1.23002,1.231435,6743,6395.9,0.0005768957321903301
6814,1522317600,1.231435,1.2328,1.22978,1.232285,7156,5871.5,0.0006902516170159689
6815,1522321200,1.232285,1.23352,1.23168,1.23183,8882,5570.35,-0.0003692327667706996
6816,1522324800,1.23183,1.23273,1.23067,1.231865,11465,5705.1,2.8413011535777244e-05
6817,1522328400,1.231865,1.2336,1.23174,1.23241,11691,5695.75,0.0004424186091820381
6818,1522332000,1.23241,1.23267,1.22972,1.22984,18995,6216.2,-0.002085344974480874
6819,1522335600,1.22984,1.23027,1.22838,1.228815,16280,6676.9,-0.0008334417485201806
6820,1522339200,1.228815,1.23006,1.2287,1.22904,7621,6967.5,0.0001831032336030436
6821,1522342800,1.22904,1.2301,1.22858,1.229645,5930,7214.2,0.000492254117034685
6822,1522346400,1.229645,1.23104,1.22936,1.230585,7428,7506.9,0.0007644482757218629
6823,1522357200,1.23008,1.23078,1.22978,1.2302,1468,7378.0,-0.0003128593311312322
6824,1522368000,1.23025,1.23099,1.22882,1.230045,3650,7369.4,-0.00012599577304495124
6825,1522386000,1.231165,1.23164,1.23056,1.23065,1605,5792.2,0.0004918519241166042
6826,1522422000,1.23215,1.23228,1.23124,1.23186,3610,1271.7,0.0009832202494615139
6827,1522620000,1.232375,1.23253,1.231355,1.23171,1698,989.0,-0.00012176708392175328
6828,1522630800,1.232205,1.23286,1.23213,1.23268,2544,1103.05,0.0007875230370784081
6829,1522648800,1.23176,1.232275,1.23116,1.232235,2636,1288.2,-0.0003610020443262085
6830,1522666800,1.232795,1.23424,1.2327,1.234165,3016,1400.85,0.0015662596826091502
6831,1522674000,1.233595,1.23376,1.2318,1.23224,7098,1898.15,-0.0015597590273584983
6832,1522677600,1.23224,1.23345,1.231,1.23122,9955,2355.15,-0.0008277608258131508
6833,1522681200,1.23122,1.23124,1.2282,1.228765,12043,2918.9,-0.0019939572131705274
6834,1522688400,1.22942,1.23049,1.22883,1.23046,6911,3480.6,0.0013794338217640867
6835,1522695600,1.23003,1.23064,1.22985,1.230595,5964,3904.4,0.00010971506591039848
6836,1522710000,1.23011,1.23038,1.2292,1.229345,1221,3809.0,-0.0010157687947701666
6837,1522717200,1.23034,1.23083,1.22968,1.230355,3078,4003.7,0.0008215757171503579
6838,1522731600,1.23101,1.23112,1.23033,1.230835,2751,4073.6,0.0003901313035667986
6839,1522735200,1.230835,1.23248,1.23043,1.2323,8997,4471.8,0.0011902488960746638
6840,1522738800,1.2323,1.23359,1.23202,1.232405,9932,4817.6,8.520652438526177e-05
6841,1522742400,1.232405,1.2331,1.23138,1.2317,8779,5000.3,-0.0005720522068637379
6842,1522746000,1.2317,1.23192,1.23038,1.23075,8226,5056.7,-0.0007712917106438288
6843,1522749600,1.23075,1.23157,1.22862,1.228835,7534,4935.65,-0.001555961811903428
6844,1522753200,1.228835,1.23061,1.22863,1.230175,9128,4789.9,0.0010904637319086863
6845,1522756800,1.230175,1.23153,1.2292,1.22961,9155,4994.2,-0.000459284248175984
6846,1522760400,1.22961,1.22993,1.22558,1.225845,16077,5452.5,-0.003061946470832244
6847,1522764000,1.225845,1.22747,1.22534,1.22731,15101,5942.15,0.0011950939963860652
6848,1522767600,1.22731,1.22764,1.22587,1.22608,12104,6249.15,-0.001002191785286377
6849,1522771200,1.22608,1.22714,1.225775,1.22668,6686,6489.4,0.0004893644786636564
6850,1522774800,1.22668,1.22744,1.22624,1.22644,5746,6685.0,-0.00019565004728205881
6851,1522778400,1.22644,1.22698,1.2261,1.226805,6327,6950.8,0.00029760934085643065
6852,1522782000,1.226805,1.22719,1.22619,1.226405,8145,7297.0,-0.000326050187275051
6853,1522800000,1.22781,1.22812,1.227255,1.227885,2713,7096.0,0.0012067791634899905
6854,1522810800,1.22814,1.22836,1.2275,1.22821,1908,6370.85,0.0002646827675232277
6855,1522821600,1.22783,1.22783,1.2263,1.226645,6619,5663.4,-0.0012742120647121213
6856,1522825200,1.226645,1.22954,1.22569,1.22945,12500,5832.0,0.0022867251731348848
6857,1522828800,1.22945,1.23148,1.22878,1.229245,13980,6073.25,-0.00016674122575133232
6858,1522832400,1.229245,1.2297,1.22762,1.22773,6591,5598.95,-0.0012324638294236578
6859,1522836000,1.22773,1.22874,1.22757,1.22847,7636,5225.7,0.0006027383871045622
6860,1522839600,1.22847,1.2293,1.22816,1.228835,7093,4975.15,0.00029711755272820994
6861,1522843200,1.228835,1.23007,1.22711,1.229665,10995,5190.6,0.0006754364906600419
6862,1522846800,1.229665,1.23004,1.22877,1.2297,12542,5530.4,2.846303668069261e-05
6863,1522850400,1.2297,1.231,1.22891,1.229805,15178,5972.95,8.538667967794566e-05
6864,1522854000,1.229805,1.23036,1.22902,1.229095,10467,6089.05,-0.0005773272998564893
6865,1522861200,1.229435,1.22946,1.22824,1.22831,5934,6501.3,-0.0006386813061642904
6866,1522864800,1.22831,1.22852,1.22741,1.228025,6491,6801.25,-0.00023202611718542432
6867,1522868400,1.228025,1.22845,1.22743,1.22826,5810,7046.4,0.00019136418232523766
6868,1522886400,1.228745,1.22902,1.22841,1.228595,2761,6795.8,0.0002727435559248814
6869,1522897200,1.22797,1.228765,1.227735,1.228505,2058,6022.75,-7.325440849115239e-05
6870,1522908000,1.227525,1.22758,1.22586,1.226325,7020,5167.4,-0.0017745145522402028
6871,1522911600,1.226325,1.22711,1.22488,1.225775,11258,5375.65,-0.0004484944855565054
6872,1522915200,1.225775,1.22692,1.2254,1.226525,6493,5150.55,0.0006118578042462186
6873,1522918800,1.226525,1.22839,1.22624,1.22764,7144,4880.65,0.0009090723792828381
6874,1522926000,1.228015,1.22819,1.22526,1.22556,6969,4230.95,-0.0016943077775244397
6875,1522929600,1.22556,1.22632,1.22352,1.22503,14384,4678.6,-0.00043245536734215495
6876,1522933200,1.22503,1.22686,1.22449,1.22559,12597,5011.75,0.00045713166208161127
6877,1522936800,1.22559,1.22572,1.22216,1.222965,16286,5501.5,-0.0021418255697255306
6878,1522940400,1.222965,1.22328,1.22182,1.222885,10750,5748.5,-6.54147911020031e-05
6879,1522944000,1.222885,1.22436,1.22284,1.223655,7875,6071.1,0.0006296585533389631
6880,1522947600,1.223655,1.2238,1.22244,1.223615,6381,6356.0,-3.26889523599716e-05
6881,1522954800,1.223665,1.22387,1.223335,1.22351,2081,6623.55,-8.581130502638423e-05
6882,1522969200,1.22447,1.22548,1.224,1.224845,4391,6605.9,0.0010911230803178906
6883,1522976400,1.224905,1.226,1.22482,1.22579,4790,6895.2,0.0007715261931100503
6884,1522987200,1.2242,1.2243,1.22338,1.22381,3932,6135.7,-0.0016152848367174677
6885,1522994400,1.22373,1.22396,1.22274,1.22364,12182,6316.8,-0.00013891045178582306
6886,1522998000,1.22364,1.22371,1.22146,1.22269,12086,6572.65,-0.0007763721355954489
6887,1523001600,1.22269,1.22367,1.22217,1.22354,9570,6331.95,0.0006951884778643169
6888,1523005200,1.22354,1.22476,1.22344,1.224285,7396,6071.9,0.000608888961537879
6889,1523008800,1.224285,1.22462,1.22388,1.22396,6368,5576.0,-0.00026546106502989275
6890,1523012400,1.22396,1.22424,1.2231,1.22322,6467,5361.85,-0.0006045949214026347
6891,1523016000,1.22322,1.2257,1.22192,1.22481,24748,6205.5,0.0012998479423160791
6892,1523019600,1.22481,1.22802,1.22439,1.226875,23692,7071.05,0.001685975783999094
6893,1523023200,1.226875,1.2276,1.22571,1.226165,14473,7566.2,-0.0005787060621497142
6894,1523026800,1.226165,1.22802,1.22604,1.227415,12452,8084.75,0.0010194386562982771
6895,1523030400,1.227415,1.22792,1.22665,1.227555,8976,8474.85,0.00011406085146425937
6896,1523034000,1.227555,1.22818,1.22682,1.22816,8466,8829.15,0.0004928496075531363
6897,1523037600,1.22816,1.22896,1.22778,1.228565,7084,9103.2,0.00032976159458053544
6898,1523041200,1.228565,1.22907,1.22811,1.22853,6280,9197.65,-2.8488521160885405e-05
6899,1523228400,1.22738,1.22771,1.22655,1.22713,3026,8758.7,-0.0011395733111929651
6900,1523235600,1.227515,1.22776,1.2271,1.227135,5135,8851.2,4.074547928833994e-06
6901,1523242800,1.22741,1.22757,1.22684,1.22725,3919,7993.5,9.37142205217345e-05
6902,1523253600,1.228215,1.22868,1.22728,1.22782,12369,7683.8,0.00046445304542674926
6903,1523257200,1.22782,1.22865,1.22605,1.22823,17188,8219.85,0.0003339251681842015
6904,1523260800,1.22823,1.22848,1.22748,1.22803,8889,7426.9,-0.00016283595092125847
6905,1523264400,1.22803,1.22846,1.22672,1.226785,7494,6617.0,-0.0010138188806462223
6906,1523268000,1.226785,1.22751,1.22623,1.227295,8989,6342.8,0.000415720766067329
6907,1523271600,1.227295,1.22859,1.22661,1.228355,7632,6101.8,0.0008636880293655391
6908,1523275200,1.228355,1.23137,1.22822,1.23133,11708,6238.4,0.002421938283313718
6909,1523278800,1.23133,1.2327,1.2312,1.232385,10081,6319.15,0.0008567971218114145
6910,1523282400,1.232385,1.23312,1.23098,1.231135,11843,6557.1,-0.001014293422915702
6911,1523286000,1.231135,1.2327,1.23073,1.23189,8702,6678.2,0.0006132552482058795
6912,1523289600,1.23189,1.23275,1.23126,1.231825,6268,6903.9,-5.276445137147867e-05
6913,1523293200,1.231825,1.23234,1.2312,1.231735,6255,7181.85,-7.306232622317221e-05
6914,1523296800,1.231735,1.23258,1.23144,1.23215,6047,7421.2,0.0003369231206387102
6915,1523300400,1.23215,1.23256,1.23156,1.232295,6258,7582.8,0.00011768047721449904
6916,1523318400,1.23204,1.23294,1.23203,1.232515,2725,7042.0,0.00017852868022671942
6917,1523325600,1.231685,1.23181,1.23066,1.231645,6932,6853.6,-0.0007058737621853384
6918,1523336400,1.231855,1.23186,1.23077,1.230785,3319,5566.4,-0.000698253149243544
6919,1523340000,1.230785,1.23196,1.23028,1.23155,8831,5558.5,0.0006215545363323915
